movieId,imdbId,tmdbId,title,popularity,vote_average,vote_count,genres,keywords,directors,actors
106236,2204371,184149.0,Somm,1.223673,7.1,27.0,Documentary,competition|exam|wine|documentary,Jason Wise,
106330,1204975,137093.0,Last Vegas,9.157369,6.4,813.0,Comedy,casino|male friendship|stag night|las vegas|elderly,Jon Turteltaub,Robert De Niro|Morgan Freeman|Michael Douglas|Kevin Kline|Mary Steenburgen|Jerry Ferrara|Romany Malco|Roger Bart|Joanna Gleason|Michael Ealy|Bre Blair|April Billingsley|Stephen Scott Scarpulla|Andrea Moore|Dan Hewitt Owens|Edward Edwards|50 Cent
106332,2492916,159151.0,Muscle Shoals,2.155926,7.2,26.0,Documentary|History|Music,rolling stone|recording studio|blues music,Greg 'Freddy' Camalier,Gregg Allman|Bono|Clarence Carter|Jimmy Cliff|Aretha Franklin|Jesse Boyce|Donna Godchaux
106397,437489,121555.0,Stephen Tobolowsky's Birthday Party,0.218159,6.7,3.0,Documentary,,Robert Brinkmann,Stephen Tobolowsky|Ann Hearn|Mena Suvari|Amy Adams
106417,1796406,87380.0,Absent,1.652781,6.6,19.0,Drama|Thriller,obsession|crush|unrequited love|gay interest|argentina|falling from height|lgbt,Marco Berger,Carlos Echevarría|Javier De Pietro|Antonella Costa|Alejandro Barbero|Rocío Pavón|Luis Mango|Lautaro Machaca|Joan Alsina|Nicolás Fernández Rubio|Laura Dozo|Alejandra Lang|Fabio Cendra|Dolores Cano|Constanza Boquet|Liliana Popovich
106438,2431286,205220.0,Philomena,6.927182000000001,7.4,588.0,Drama,mother|washington d.c.|journalist|adopted|forgiveness|son|faith|search|church|ireland|based on true events|nun,Stephen Frears,Judi Dench|Steve Coogan|Sophie Kennedy Clark|Mare Winningham|Barbara Jefford|Ruth McCabe|Peter Hermann|Sean Mahon|Anna Maxwell Martin|Michelle Fairley|Wunmi Mosaku|Amy McAllister|Charlie Murphy|Cathy Belton|Kate Fleetwood|Charissa Shearer|Nika McGuigan|Rachel Wilcock|Rita Hamill|Tadhg Bowen|Saoirse Bowen|Harrison D'Ampney|D.J. McGrath|Simone Lahbib|Sara Stewart|Gary Lilburn|Charles Edwards|Nicholas Jones|Paris Arrowsmith|Marie Jones|Frankie McCafferty|Vaughn Johseph|George Fisher|Jordan King|Amber Batty|Martin Glyn Murray|Florence Keith-Roach|George Michael Rados|Elliot Levey
106441,816442,203833.0,The Book Thief,16.373622,7.4,1528.0,Drama,world war ii|book|nazi germany|jewish,Brian Percival,Geoffrey Rush|Sophie Nélisse|Emily Watson|Nico Liersch|Ben Schnetzer|Heike Makatsch|Barbara Auer|Roger Allam|Rainer Bock|Gotthard Lange|Rainer Reiners|Kirsten Block|Julian Lehmann|Ludger Bökelmann|Paul Schalper|Nozomi Linus Kaisar|Oliver Stokowski|Robert Beyer|Hildegard Schroedter|Levin Liam|Sandra Nedeleff|Rafael Gareisen|Carl Heinz Choynski|Mike Maas|Sebastian Hülk|Matthias Matschke|Beata Lehmann|Laina Schwarz|Marie Burchard|Georg Tryphon|Joachim Paul Assböck|Martin Ontrop|Jan Andres|Stephanie Stremler|Carina N. Wiese
106452,2718492,209274.0,Ida,8.651053,7.1,262.0,Drama,nun|mine|jew|jewish|poland,Paweł Pawlikowski,Agata Trzebuchowska|Agata Kulesza|Dawid Ogrodnik|Joanna Kulig|Adam Szyszkowski|Jerzy Trela|Artur Janusiak|Dorota Kuduk|Halina Skoczyńska|Natalia Lagiewczyk
106471,1485763,41498.0,One Piece Film Strong World,4.958929,7.4,68.0,Animation|Fantasy|Adventure,anime,Munehisa Sakai,Mayumi Tanaka|Kazuya Nakai|Hiroaki Hirata|Cho|Akemi Okamura|Naoto Takenaka|Kappei Yamaguchi|Kazuki Yao|Ikue Ōtani|Yuriko Yamaguchi
106473,2375379,176983.0,One Piece Film Z,3.754607,7.2,83.0,Action|Animation|Adventure,anime,Tatsuya Nagamine,Mayumi Tanaka|Kazuya Nakai|Akemi Okamura|Kappei Yamaguchi|Hiroaki Hirata|Ikue Ōtani|Yuriko Yamaguchi|Kazuki Yao|Houchu Ohtsuka|Masami Suzuki|Ryoko Shinohara|Teruyuki Kagawa|Unshō Ishizuka|Fumihiko Tachiki|Takehito Koyasu|Takkou Ishimori|Masashi Hirose|Mika Doi|Kōichi Nagano|Minori Matsushima|Shun Takagi|Yui Kano|Cho|Hiroshi Naka|Kumiko Watanabe
106487,1951264,101299.0,The Hunger Games: Catching Fire,25.309139,7.4,6656.0,Adventure|Action|Science Fiction,competition|based on novel|mentor|secret|factory|television|propaganda|future|dystopia|game|president|uprising|sequel|murder|survival|conspiracy|rebellion|blood|female protagonist|tournament|explosive|danger|imax|success|based on young adult novel,Francis Lawrence,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks|Lenny Kravitz|Philip Seymour Hoffman|Jeffrey Wright|Stanley Tucci|Donald Sutherland|Toby Jones|Willow Shields|Sam Claflin|Lynn Cohen|Jena Malone|Amanda Plummer|Jack Quaid|Taylor St. Clair|Sandra Ellis Lafferty|Paula Malcomson|Bruce Bundy|Nelson Ascencio|Afemo Omilami|Kimberley Drummond|Deena Beasley|Leon Lamar|Mandy Neuhaus|Erika Bierman|Wilbur Fitzgerald|Patrick St. Esprit|Jill Jane Clements|James Sutton|Alan Ritchson|Stephanie Leigh Schlund|Meta Golding|Megan Hayes|Stef Dawson|James Logan|E. Roger Mitchell|Bruno Gunn|Maria Howell|Judd Lormand|Elena Sanchez|John Casino|Marian Green|Daniel Bernhardt|Ravi Naidu|Franco Castan|Sarah Turner Holland|Jared Allman|Laura Avnaim|Noëlle Renée Bercy
106489,1170358,57158.0,The Hobbit: The Desolation of Smaug,20.644776,7.6,4633.0,Adventure|Fantasy,elves|dwarves|orc|hobbit|dragon|wizard|sword and sorcery,Peter Jackson,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish|William Kircher|James Nesbitt|Stephen Hunter|Dean O'Gorman|Aidan Turner|Benedict Cumberbatch|Lee Pace|Luke Evans|Evangeline Lilly|Orlando Bloom|Mikael Persbrandt|Manu Bennett|Stephen Fry|John Bell|Sylvester McCoy|Terry Notary|Peter Hambleton|Cate Blanchett|Stephen Colbert|Jed Brophy|Sarah Peirse|Mary Nesbitt|Peggy Nesbitt|Mark Hadlow|John Callen|Adam Brown|Ben Mitchell
106491,1335975,64686.0,47 Ronin,14.88937,5.9,1357.0,Drama|Action|Adventure|Fantasy,japan|suicide|samurai|based on true story|samurai sword|ronin|shogun|half breed|3d,Carl Rinsch,Keanu Reeves|Hiroyuki Sanada|Kou Shibasaki|Tadanobu Asano|Min Tanaka|Rinko Kikuchi|Jin Akanishi|Masayoshi Haneda|Hiroshi Sogabe|Takato Yonemoto|Shû Nakajima|Hiroshi Yamada|Cary-Hiroyuki Tagawa|Tanroh Ishida|Yorick van Wageningen|Ron Bottitta|Natsuki Kunimoto|Togo Igawa|Akira Koieyama|Haruka Abe|Clyde Kusatsu|Junichi Kajioka|Masashi Fujimoto|Neil Fingleton
106540,2387559,146239.0,Delivery Man,13.548808,6.2,561.0,Comedy,remake|sperm donor,Ken Scott,Vince Vaughn|Cobie Smulders|Chris Pratt|Britt Robertson|Jack Reynor|Bobby Moynihan|Andrzej Blumenfeld|Simon Delaney|Dave Pattenden|Adam Chanler-Berat|Amos VanderPoel|Matthew Daddario
106542,1196948,41602.0,Charlie Countryman,9.609726,6.4,267.0,Action|Comedy|Drama|Romance|Thriller,,Fredrik Bond,Shia LaBeouf|Evan Rachel Wood|Mads Mikkelsen|Til Schweiger|Rupert Grint|James Buckley|Ion Caramitru|Vincent D'Onofrio|Melissa Leo|Andrei Finti|Aubrey Plaza|Lachlan Nieboer|Vanessa Kirby|Montserrat Lombard|John Hurt|Cosmin Padureanu
106696,2294629,109445.0,Frozen,24.248243,7.3,5440.0,Animation|Adventure|Family,queen|music|princess|betrayed|snowman|anime|reindeer|curse|snow|troll|mountain climber|aftercreditsstinger|woman director|3d,Chris Buck|Jennifer Lee,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Santino Fontana|Alan Tudyk|Ciarán Hinds|Chris Williams|Stephen J. Anderson|Maia Wilson|Edie McClurg|Robert Pine|Maurice LaMarche|Livvy Stubenrauch|Eva Bella|Spencer Ganus|Ava Acres|Stephen Apostolina|Krik Baily|David Boat|Paul Briggs|Woody Buck|Lewis Cleale|Wendy Cutler|Terri Douglas|Eddie Frierson|Jean Gilpin|Jackie Gonneau|Nicholas Guest|Bridget Hoffman|Nick Jameson|Daniel Kaz|John Lavelle|Jennifer Lee|Patricia Lentz|Annie Lopez|Katie Lowes|Mona Marshall|Dara McGarry|Scott Menville|Adam Overett|Paul Pape|Courtney Peldon|Jennifer Perry|Raymond S. Persi|Jean-Michel Richaud|Lynwood Robinson|Carter Sand|Jadon Sand|Katie Silverman|Pepper Sweeney|Fred Tatasciore|Annaleigh Ashford|Jenica Bergere|Tyree Brown|June Christopher
106762,1703049,51859.0,Trigun: Badlands Rumble,1.959207,7.4,25.0,Science Fiction|Action|Comedy|Animation|Western,,Satoshi Nishimura,Masaya Onosaka|Satsuki Yukino|Hiromi Tsuru|Maaya Sakamoto|Sho Hayami|Tsutomu Isobe
106766,2042568,86829.0,Inside Llewyn Davis,10.838063,7.2,845.0,Drama|Music,folk music|performer|aspiring singer|new york city|record|merchant marine|1960s,Joel Coen|Ethan Coen,Oscar Isaac|Carey Mulligan|Justin Timberlake|Jerry Grayson|Robin Bartlett|Max Casella|Adam Driver|Ethan Phillips|Jeanine Serralles|Garrett Hedlund|John Goodman|Stark Sands|Alex Karpovsky|F. Murray Abraham|Benjamin Pike
106782,993846,106646.0,The Wolf of Wall Street,16.382422000000002,7.9,6768.0,Crime|Drama|Comedy,corrupt|sex|sexuality|bank|humor|biography|wall street|marriage crisis|rise and fall|stockbroker|drug|stock broker,Martin Scorsese,Leonardo DiCaprio|Jonah Hill|Margot Robbie|Kyle Chandler|Rob Reiner|Matthew McConaughey|Jon Bernthal|Kenneth Choi|P. J. Byrne|Brian Sacca|Henry Zebrowski|Jon Favreau|Cristin Milioti|Joanna Lumley|Jake Hoffman|Ethan Suplee|Jean Dujardin|Christine Ebersole|Shea Whigham|Katarina Čas|P. J. Byrne|Bo Dietl|Jon Spinogatti|Aya Cash|Rizwan Manji|Stephanie Kurtzuba|J.C. MacKenzie|Ashlie Atkinson|Stephen Kunken|Ted Griffin|Sandra Nelson|Dan Bittner|Spike Jonze|Mackenzie Meehan|Thomas Middleditch|Edward Herrmann|Jordan Belfort|Fran Lebowitz|Robert Clohessy|Welker White|Danny Flaherty|Carla Corvo|Madison McKinley|Aaron Lazar|Steve Routman|Steve Witting|Charley Morgan|Michael Nathanson|Kathleen Fellegara|John Behlmann|Ward Horton|Bret Shuford|J.T. O'Connor|Steven Boyer|Danny A. Abeckaser|Matthew Rauch|Michael Izquierdo|Donnie Keshawarz|Johnathan Tchaikovsky|Aaron Glaser|Ben Rameaka|Brian Charles Johnson|Sebastian Tillinger|Chris Riggi|Meghan Rafferty|José Ramón Rosario|Davram Stiefler|Dan Daily|Ben Van Bergen|Matte Osian|Michael Devine|Jason Furlani|Jeremy Bobb|Tom Greer|Sharon Jones|Emily Tremaine|Zineb Oukach|Giselle Eisenberg|Deema Aitken|Ashley Springer|Rémy Bennett|Catherine Curtin|Paul Urcioli|Michael O'Hara|Michael Bryan French|Armen Garo|Garry Pastore|Louis Vanaria|Peter Youngblood Hills|Brendan Griffin|Derek Milman|Victor Verhaeghe|Chris Caldovino|Fileena Bahris|Silvia Kal|Kamron Leal|Tommy Bayiokos|Gianni Biasetti Jr.|Rick Bolander|Spenser Granese|Julian Brand|Kenneth Carrella|Austin Farwell|Zach Miko|Tyler Evan Rowe|Stefano Villabona|Gregory Brown|Tucker Bryan|Michael Jefferson|Bryan Burton|Mike Catapano|Steven Conroy|Chris J. Cullen|Kelsey Deanne|Maria Di Angelis|Matthew Gooley|London Hall|Rosemary Howard|Chris Kerson|Natasha Key|Ben Leasure|Paul Jude Letersky|Will MacAdam|Jeff Moffitt|Chris Nunez|Seregon O'Dassey|Joseph Oliveira|And Palladino|Michael Power|Jon Douglas Rainey|Nicole Rutigliano|Sibyl Santiago|Kathryn Shasha|Vitaliy Shtabnoy|Blago Simon|Paul Thornton|Madeleine Wade|David Wenzel|Joe Zaso|Francis Brooke
106839,2304771,192136.0,Mandela: Long Walk to Freedom,11.318079,6.5,225.0,Drama|History,prison|south africa|apartheid|biography|nelson mandela|historical figure,Justin Chadwick,Idris Elba|Naomie Harris|Tony Kgoroge|Riaad Moosa|Fana Mokoena|Robert Hobbs|Jamie Bartlett|Lindiwe Matshikiza|Terry Pheto|Deon Lotz|Thapelo Mokoena|Zolani Mkiva|Simo Mogwaza|David Butler|Gys de Villiers
106870,2231554,134366.0,Grave Encounters 2,9.021941,5.2,251.0,Horror,halloween|insane asylum|dormitory|supernatural|insane|sequel|murder|ouija board|haunt|spirit|paranormal investigator|mental asylum|fake documentary|ghost|found footage|mental hospital,John Poliquin,Reese Alexander|Stephanie Bennett|Jeffrey Bowyer-Chapman|Richard Harmon|Howie Lai|Leanne Lapp|Meeshelle Neal|Dylan Playfair|Andrew Amphlett|Sean Rogerson
106873,860907,75629.0,Evangelion: 3.0 You Can (Not) Redo,7.764883,7.4,107.0,Animation|Science Fiction|Action|Drama,,Hideaki Anno|Masayuki|Kazuya Tsurumaki,Megumi Hayashibara|Maaya Sakamoto|Megumi Ogata|Takehito Koyasu|Yuko Miyamura|Kotono Mitsuishi|Yuriko Yamaguchi|Akira Ishida|Fumihiko Tachiki|Motomu Kiyokawa|Miki Nagasawa|Hiro Yuuki|Mugihito|Miyuki Sawashiro|Akio Ohtsuka
106883,1462901,174311.0,All Is Bright,2.828815,5.3,36.0,Comedy|Drama,christmas tree|salesman|french canadian,Phil Morrison,Paul Rudd|Paul Giamatti|Sally Hawkins|Peter Hermann|Michael Drayer|Halley Feiffer|Amy Landecker|Curtiss Cook|Morgan Spector|Nikki M. James|Emory Cohen|Barbara Vincent
106916,1800241,168672.0,American Hustle,16.478036,6.8,2868.0,Drama|Crime,con artist|scam|mobster|fbi agent,David O. Russell,Christian Bale|Bradley Cooper|Amy Adams|Jeremy Renner|Jennifer Lawrence|Louis C.K.|Jack Huston|Michael Peña|Shea Whigham|Alessandro Nivola|Elisabeth Röhm|Paul Herman|Saïd Taghmaoui|Matthew Russell|Thomas Matthews|Adrian Martinez|Anthony Zerbe|Colleen Camp|Steve Gagliastro|Christopher Tarjan|Zachariah Supka|Christy Scott Cashman|Simon Hamlin|Martie Barylick|Dawn Olivieri|Erica McDermott|Dicky Eklund Jr.|Robert De Niro|John Franchi|Danny Corbo|Sonny Corbo
106918,359950,116745.0,The Secret Life of Walter Mitty,8.684892,7.0,3213.0,Adventure|Comedy|Drama|Fantasy,himalaya|photograph|magazine|iceland|daydream|photograph|shark|fired from the job|skateboard|idealist|online dating|daydream,Ben Stiller,Ben Stiller|Kristen Wiig|Patton Oswalt|Shirley MacLaine|Adam Scott|Kathryn Hahn|Sean Penn|Terence Bernie Hines|Gurdeep Singh|Alex Anfanger|Gary Wilmes|Adrian Martinez|Jon Daly
106920,1798709,152601.0,Her,13.829515,7.9,4215.0,Romance|Science Fiction|Drama,artificial intelligence|computer|love|loneliness|transhumanism|heartbreak|near future|bittersweet,Spike Jonze,Joaquin Phoenix|Scarlett Johansson|Rooney Mara|Amy Adams|Olivia Wilde|Chris Pratt|Portia Doubleday|Sam Jaeger|Katherine Boecher|Kelly Sarah|Spike Jonze|Bill Hader|Kristen Wiig|Brian Cox|Lynn A. Freedman|Lisa Renee Pitts|Gabe Gomez|Artt Butler|May Lindstrom|Matt Letscher|David Azar|Guy Lewis|Melanie Seacat|Pramod Kumar|Evelyn Edwards|Steve Zissis|Dane White|Nicole Grother|James Ozasky|Samantha Sarakanti|Luka Jones|Gracie Prewitt|Claudia Choi|Laura Kai Chen|Soko|Wendy Leon|Lil Buck
107042,3385404,238478.0,Six by Sondheim,1.718417,7.3,4.0,Documentary,composer|history|documentary|broadway|theater,Todd Haynes|James Lapine|Autumn de Wilde,Audra McDonald|Darren Criss|Jeremy Jordan|America Ferrera|Stephen Sondheim|Jarvis Cocker|Yvonne De Carlo|Jackie Hoffman|Dean Jones|Angela Lansbury|Bette Midler|Laura Osnes
107057,1285482,176297.0,Dead Set,4.8796300000000015,7.0,87.0,Comedy|Drama|Horror,reality show|miniseries|zombie,Yann Demange,Jaime Winstone|Andy Nyman|Davina McCall|Riz Ahmed|Warren Brown|Liz May Brice|Beth Cordingly|Chizzy Akudolu|Adam Deacon|Kevin Eldon|Kathleen McDermott|Raj Ghatak
107069,1091191,193756.0,Lone Survivor,10.855502,7.4,1549.0,Action|Drama|Thriller|War,war|survival|navy seal|military,Peter Berg,Mark Wahlberg|Taylor Kitsch|Emile Hirsch|Ben Foster|Yousuf Azami|Ali Suliman|Eric Bana|Alexander Ludwig|Rich Ting|Dan Bilzerian|Jerry Ferrara|Rick Vargas|Scott Elrod|Gregory Rockwood|Ryan Kay|Patrick Griffin|Josh Berry|Eric Steinig|David Shepard|Justin Tade|Sterling Jones|Jason Riggins|Matthew Page|Johnny Bautista|Sammy Sheik|Nicholas Patel|Daniel Arroyo|Zarin Rahimi|Rohan Chand|Anthony McKenzie|Brian Call|Ishmael Antonio|Samuel Cloud|Perparim 'Peter' Bici|Henry Penzi|Robert Loerke|Kurt Carlson|Daniel Fulcoly|Michael P. Herrmann|Paul Craig|Zabiullah Mirzai|John Hocker|Robert H. Doudell|Hillel Michael Shamam|Edmund Blanchet|Jim Cusic|Corey Large
107081,57714,18624.0,Zatôichi on the Road,0.7305699999999999,7.5,11.0,Action|Adventure|Drama,,Kimiyoshi Yasuda,Shintarô Katsu|Shiho Fujimura|Ryûzô Shimada|Reiko Fujiwara|Matasaburô Niwa
107083,2235902,197033.0,Geography Club,2.941353,6.5,55.0,Comedy|Drama|Romance,gay|friendship|young people,Gary Entin,Nikki Blonsky|Cameron Deane Stewart|Justin Deeley|Alex Newell|Ana Gasteyer|Meaghan Jette Martin|Scott Bakula|Allie Gonino|Andrew Caldwell|Ally Maki|Teo Olivares|Dexter Darden|Marin Hinkle|Jake Dupree|Wesley Eure|Mike Muscat|Grant Harvey
107141,2140373,140823.0,Saving Mr. Banks,15.130888,7.3,1256.0,Comedy|Drama|History,biography|anime|writer|film production,John Lee Hancock,Emma Thompson|Tom Hanks|Paul Giamatti|Colin Farrell|Ruth Wilson|Jason Schwartzman|Bradley Whitford|Annie Rose Buckley|B. J. Novak|Kathy Baker|Lily Bigham|Melanie Paxson|Andy McPhee|Rachel Griffiths|Ronan Vibert|Fuschia Sumner|David Ross Paterson|Laura Waddell
107314,1321511,87516.0,Oldboy,7.882353,5.9,632.0,Drama|Thriller|Mystery|Action,imprisoned,Spike Lee,Josh Brolin|Elizabeth Olsen|Samuel L. Jackson|Sharlto Copley|Lance Reddick|Michael Imperioli|Max Casella|Richard Portnow|Ilfenesh Hadera|Grey Damon|Rami Malek|James Ransone|Linda Emond|Hannah Simone|Pom Klementieff|Violet Hill|Elvy Yost|Gino Galento|Hannah Ware
107348,1229340,109443.0,Anchorman 2: The Legend Continues,7.600751,6.0,940.0,Comedy,journal|mustache|tv news|newsroom|gang warfare|aftercreditsstinger,Adam McKay,Will Ferrell|Steve Carell|Paul Rudd|Christina Applegate|David Koechner|James Marsden|Kristen Wiig|Meagan Good|Dylan Baker|Tina Fey|Kirsten Dunst|Liam Neeson|Vince Vaughn|Marion Cotillard|Harrison Ford|Will Smith|Sacha Baron Cohen|Jim Carrey|Amy Poehler|Kanye West|Fred Willard|John C. Reilly|June Diane Raphael|Matthew Cornwell|Bill Kurtis|Sarah E. Spencer|Brian Patrick Butler
107382,2319863,174325.0,Moms Mabley: I Got Somethin' to Tell You,1.208847,6.0,2.0,,woman director,Whoopi Goldberg,Whoopi Goldberg|Moms Mabley|Harry Belafonte|Joan Rivers|Sidney Poitier|Kathy Griffin|Bill Cosby|Eddie Murphy
107406,1706620,110415.0,Snowpiercer,14.131906,6.7,2910.0,Action|Science Fiction|Drama,father son relationship|child labour|brothel|winter|allegory|bridge|post-apocalyptic|dystopia|hijacking of train|based on comic|dam|rifle|pregnant|train|violence|based on graphic novel|guilt|revolt|duplicity|tunnel|social class|population control,Bong Joon-ho,Chris Evans|Song Kang-ho|Ed Harris|John Hurt|Tilda Swinton|Jamie Bell|Octavia Spencer|Ewen Bremner|Ko Ah-sung|Alison Pill|Luke Pasqualino|Vlad Ivanov|Adnan Haskovic|Emma Levie|Steve Park|Clark Middleton|Marcanthonee Reis|Paul Lazar|Tómas Lemarquis|Kenny Doughty|Robert Russell|Magda Weigertová|Jim High|Peter Hallin|Haruna Honcoopova|Ana Braun|Griffin Seymour|Tyler Williams|Luna Sophia Bar-Cohen|Sean Renwick|Karel Veselý|Park Sungtaek|Brian Foley|Kendrick Ong|Seisuke Tsukahara|Tomáš Diankiška|Miroslav Navrátil|Huh Chan|Lucie Burianová|Dana Green|Jonny Loquasto|Parry Shen|Joseph Bertot|Eunkyung Song|Dana Green
107412,60584,20878.0,"Kidnapping, Caucasian Style",4.100466,7.5,35.0,Adventure|Comedy|Romance,,Leonid Gayday,Aleksandr Demyanenko|Natalya Varley|Vladimir Etush|Frunzik Mkrtchyan|Ruslan Akhmetov|Yuriy Nikulin|Georgiy Vitsin|Yevgeni Morgunov|Nina Grebeshkova|Emmanuil Geller|Georgi Millyar|Pyotr Repnin|Georgi Svetlani|Mikhail Gluzskiy
107447,2166616,158990.0,Wrong Cops,3.356422,5.9,65.0,Comedy|Crime,,Quentin Dupieux,Mark Burnham|Eric Judor|Steve Little|Marilyn Manson|Grace Zabriskie|Arden Myrin|Eric Wareheim|Isabella Palmieri|Ray Wise|Eric Roberts|Daniel Quinn|Hillary Tuck|Jennifer Blanc|Tim Trobec|Joel Bryant|Don Stark|Roxane Mesquida
107516,2836166,194188.0,Punk's Dead: SLC Punk 2,0.700489,6.0,3.0,Comedy,,James Merendino,Ben Schnetzer|Devon Sawa|James Duval|Sarah Clarke|Hannah Marks|Machine Gun Kelly|Adam Pascal|Jenny Jaffe|Michael A. Goorjian|Ricky Egan
107555,845439,43766.0,Fireworks Wednesday,1.760561,7.6,25.0,Drama,cheating husband|iran,Asghar Farhadi,Hamid Farokhnezhad|Hediyeh Tehrani|Taraneh Alidoosti|Pantea Bahram|Sahar Dolatshahi|Hooman Seyadi|Matin Heydarnia|Mehran Mahram|Behshad Sharifian
107559,1384927,91551.0,Death of a Superhero,9.646722,6.9,44.0,Animation|Drama,,Ian Fitzgibbon,Andy Serkis|Thomas Brodie-Sangster|Michael McElhatton|Sharon Horgan|Aisling Loftus
107636,2513616,199782.0,Springsteen & I,1.5699,7.5,11.0,Documentary|Music,pop culture|artist|fan|icon|rock|fan culture|live concert|music fan|fandom|song,Baillie Walsh,Bruce Springsteen
107649,1954315,186929.0,Borgman,4.38226,6.6,94.0,Thriller|Drama,nightmare|suspense|dog|psychology|drifter,Alex van Warmerdam,Jan Bijvoet|Hadewych Minis|Jeroen Perceval|Alex van Warmerdam|Tom Dewispelaere|Sara Hjort Ditlevsen|Dirkje van der Pijl|Annet Malherbe|Eva van de Wijdeven|Pieter-Bas de Waard|Elve Lijbaart
107702,1661382,64807.0,Grudge Match,11.655588,6.0,437.0,Comedy,father son relationship|sport|rivalry|elderly,Peter Segal,Robert De Niro|Sylvester Stallone|Alan Arkin|Jon Bernthal|Kevin Hart|Kim Basinger|LL Cool J|Judd Lormand|Nicole Andrews|Han Soto|Griff Furst|Don Lake|Camden Gray|Carrie Lazar|John L. Armijo|Todd Truley|Rowan Joseph
107769,2473682,227348.0,Paranormal Activity: The Marked Ones,8.898522999999997,5.2,455.0,Horror|Thriller,supernatural|demon|found footage,Christopher B. Landon,Andrew Jacobs|Richard Cabral|Carlos Pratts|Eddie J. Fernandez|Jorge Diaz|David Fernandez Jr.|Molly Ephraim|Katie Featherston|Crystal Santos|Catherine Toribio
107771,1714915,152603.0,Only Lovers Left Alive,13.594992,7.2,585.0,Drama|Romance,vampire|night|musician|love|blood|contamination,Jim Jarmusch,Tom Hiddleston|Tilda Swinton|Mia Wasikowska|John Hurt|Anton Yelchin|Slimane Dazi|Jeffrey Wright|Cody Stauber|Ali Amine
107910,2113683,124623.0,I Know That Voice,6.7151619999999985,7.0,43.0,Documentary,voice over,Lawrence Shapiro,Kevin Conroy|Jim Cummings|Rachael MacFarlane|John DiMaggio|Billy West|Tom Kenny|Grey Griffin|Corey Burton|Gregg Berger|Diedrich Bader|Jason Marsden|Maurice LaMarche|Phil LaMarr|Tara Strong|Colleen O'Shaughnessey
